generation,section,smiles,coordList,functionalization,success_prob
1,top,CC(O)CN1CCCCCN(CCN(CC1)CC(C)O)CC(C)O,"[19, 23, 2, 13, 10, 4]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [20]}, {'functional_group': 'chloro', 'smiles_inds': [7]}, {'functional_group': 'phenyl', 'smiles_inds': [12]}]",0.0
1,top,OC(=O)c1ccc(C=O)cc1,[8],"[{'functional_group': 'ether', 'smiles_inds': [5]}, {'functional_group': 'ethyl', 'smiles_inds': [0]}]",0.0
1,top,C1OC(=NC1Cc1ccccc1)c1cccc(n1)c1cccc[c-]1,"[17, 3, 23]","[{'functional_group': 'aldehyde', 'smiles_inds': [10]}]",0.0
1,top,CC1=NN(c2ccccc2)C(=C1C=NNc1nncc2ccccc12)[O-],"[25, 2, 3]","[{'functional_group': 'carbonyl', 'smiles_inds': [23]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [9]}]",0.0
1,top,C[NH2+]CCN=Cc1cc(Br)ccc1[O-],"[13, 4]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [1]}]",0.0
1,top,O=C([O-])C1=COC(=N1)C1[NH2+]CCC1,"[2, 7]","[{'functional_group': 'carboxyl', 'smiles_inds': [4]}]",0.0
1,top,CSC1=NN=C(SC)S1,[3],[],0.0
2,bottom,CC(C)C1NC(=O)C2=C(C)N(Cc3ccc([c-]c3)c3ccccn3)C(=N2)C(NC(=O)C2=C(C)N(Cc3ccc([c-]c3)c3ccccn3)C(=N2)C(NC(=O)C2=C(C)N(Cc3ccc([c-]c3)c3ccccn3)C1=N2)C(C)C)C(C)C,"[62, 4, 16, 39, 50, 27]",[],0.0
2,bottom,Cc1cccc(C)c1N=C(C)N(C(C)=Nc1c(C)cccc1C)c1c(C)cccc1C,"[8, 14]",[],0.0
2,bottom,CC1(C)C2CC1c1ccc(nc1C2)c1cccc(n1)c1ccc2C3CC(Cc2n1)C3(C)C,"[18, 10, 28]",[],0.0
2,bottom,CC(O)CN1CCCN(CCN(CCCN(CC1)CC(C)O)CC(C)O)CC(C)O,"[2, 21, 4, 8, 11, 15]",[],0.0
2,bottom,[O-]CCOCCOCCOCCOCC[O-],"[0, 3, 6, 9, 12, 15]","[{'functional_group': 'bromo', 'smiles_inds': [1]}, {'functional_group': 'carboxyl', 'smiles_inds': [14]}]",0.0
2,bottom,O=C([O-])C1CSCN1,"[2, 7]","[{'functional_group': 'ethyl', 'smiles_inds': [3]}]",0.0
2,bottom,N=C(S[N-]c1ccccc1)N=P(c1ccccc1)(c1ccccc1)c1ccccc1,"[3, 0]","[{'functional_group': 'phenyl', 'smiles_inds': [8]}, {'functional_group': 'ketone', 'smiles_inds': [19]}, {'functional_group': 'fluoro', 'smiles_inds': [29]}]",0.0
2,bottom,O=C([O-])c1ccccc1[NH+]=Cc1ccccc1[O-],"[2, 17]",[],0.0
2,bottom,C1CCN(C1)P(=Nc1cccc2cccc(N=P(N3CCCC3)(N3CCCC3)N3CCCC3)c12)(N1CCCC1)N1CCCC1,"[6, 16]","[{'functional_group': 'cyano', 'smiles_inds': [12]}, {'functional_group': 'amino', 'smiles_inds': [41]}, {'functional_group': 'thiol', 'smiles_inds': [20]}]",0.0
2,bottom,C1CCC(CC1)P(Nc1cccc(n1)c1ccccn1)C1CCCCC1,"[6, 19, 13]","[{'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'cyano', 'smiles_inds': [11]}]",0.0
2,bottom,[NH-]C=CN=CC1=CC=CS1,"[0, 3]","[{'functional_group': 'bromo', 'smiles_inds': [6]}, {'functional_group': 'phenyl', 'smiles_inds': [1]}]",0.0
2,bottom,O=C1c2cccc3cccc(C1=Nc1ccccc1)c23,"[0, 12]","[{'functional_group': 'tribromo', 'smiles_inds': [18]}, {'functional_group': 'methyl_ester', 'smiles_inds': [5]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [16]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [8]}]",0.0
2,bottom,COc1cccc(c1)C([O-])=NN=Cc1cc(OC)ccc1[O-],"[21, 9, 11]","[{'functional_group': 'hydroxyl', 'smiles_inds': [7]}]",0.0
2,bottom,Nc1ncc(cn1)c1ccc(nc1)c1ccccn1,"[11, 18]","[{'functional_group': 'ethyl', 'smiles_inds': [16]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}]",0.0
2,bottom,CC(C)C1(C)[NH+]=C([N-]C1=O)c1ncccc1C(=O)[O-],"[7, 11]","[{'functional_group': 'methyl_ester', 'smiles_inds': [2]}, {'functional_group': 'aldehyde', 'smiles_inds': [5]}]",0.0
2,bottom,C1CC[Te]C1,[3],[],0.0
2,bottom,CCCCCCCN=Cc1c([O-])cc2ccc3cccc4ccc1c2c34,"[7, 11]",[],0.0
2,bottom,CC(C)P(C(C)C)C(C)=C,[3],"[{'functional_group': 'chloro', 'smiles_inds': [5]}, {'functional_group': 'cyanimide', 'smiles_inds': [0]}]",0.0
2,bottom,CCc1cccc(CC)c1N=C(C)c1cccc(n1)C(C)=Nc1c(cc(cc1C(c1ccccc1)c1ccccc1)C(C)(C)C)C(c1ccccc1)c1ccccc1,"[21, 10, 18]",[],0.0
2,bottom,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,[22],[],0.0
2,median,C[Se]C[Se]C,"[1, 3]","[{'functional_group': 'methyl_ester', 'smiles_inds': [0]}]",0.0
2,median,C[Si](C)(C)N=[P](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,[5],[],0.0
2,median,Cc1cccc(C)c1N=C1c2cccc3cccc(C1=NCCN1CCOCC1)c23,"[20, 8, 23]","[{'functional_group': 'trichloro', 'smiles_inds': [2]}, {'functional_group': 'iodo', 'smiles_inds': [25]}]",0.0
2,median,COC(=O)c1cc(nc2c(C)cccc12)c1cccc(C)n1,"[7, 21]","[{'functional_group': 'bromo', 'smiles_inds': [11]}]",0.0
2,median,Clc1ccc(N[CH-]Nc2ccccn2)cc1,"[6, 13]","[{'functional_group': 'carboxyl', 'smiles_inds': [3]}]",0.0
2,median,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'tribromo', 'smiles_inds': [2]}]",0.0
2,median,CCN(CC)c1nc(nc(n1)N1N=C(C)C=C1C)N1N=C(C)C=C1C,"[19, 12, 18]","[{'functional_group': 'ethyl', 'smiles_inds': [4]}, {'functional_group': 'methyl_ester', 'smiles_inds': [15]}]",0.0
2,median,Cc1cc(C)c(N2C=CN=C2C(=N)C(C)(C)C)c(C)c1,"[12, 9]","[{'functional_group': 'methyl_ester', 'smiles_inds': [18]}, {'functional_group': 'trifluro', 'smiles_inds': [7]}]",0.0
2,median,CC(C)(C)C1=NN(C=C1)C(C)(N1C=CC(=N1)C(C)(C)C)N1C=CC(=N1)C(C)(C)C,"[15, 24, 5]",[],0.0
2,median,CCOP(=O)(C[Si](C)(C)[CH2-])OCC,"[9, 4]","[{'functional_group': 'cyanimide', 'smiles_inds': [12]}]",0.0
2,median,[O-]c1ccccc1N=NC(=N[N-]c1ccccc1)c1ccccc1,"[8, 11, 0]","[{'functional_group': 'hydroxyl', 'smiles_inds': [5]}, {'functional_group': 'phosphonate', 'smiles_inds': [20]}]",0.0
2,median,C1Cc2cccnc2N1C1=[C-]c2ccccc2C1,"[8, 10]",[],0.0
